name,description,price,introduction,item_spec
【琴之聲】音樂啟蒙小鋼琴 (粉紅),,"['NT$1,450', 'NT$2,071']","['🎹 音樂啟發成長，彈出交響名曲🌈\nLED燈光功能引導寶寶正確按鍵，小手也能彈奏出美妙的樂曲。培養寶寶的手眼協調，同時啟發音樂潛能 🏅', '🎤 小巧可愛的《麥克風》帶來更多樂趣👍🏻\n可拆下麥克風，隨時隨地演唱，麥克風支架可調整方向，讓寶寶邊彈琴邊歌唱，創造屬於他們自己的音樂時刻 🎤', '🎶 多功能連接，滿足各種音樂愛好者\n插孔接上《MP3傳輸線》，輕鬆連接手機、平板、電腦、MP3，鋼琴瞬間變身音響，與麥克風合作，讓小朋友享受KTV樂趣。更附送《立體聲耳機》，感受鋼琴的立體音質，還原音樂之美 🎧', '🔌 源源不絕的電力\n附贈《#USB電源線》，插上插頭即可持續供電，省去煩惱的電池更換，讓寶寶持續享受音樂歡樂🎹', '🉑️ 插電🉑️電池🔋 二合一\n隨心選擇慣用方式，插電或使用電池，讓您更自由地操控琴之聲，帶給寶寶不同的玩樂體驗 😂', '🎹 小鋼琴配件內容\n❶ 鋼琴主機 #繁體介面\n❷ 12首台灣經典兒歌 #繁體中文\n❸ 說明書內文 #繁體中文\n❹ 琴譜架\n❺ 麥克風\n❻ USB音源線\n❼ MP3線\n❽ 立體聲耳機', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_4e96e0bb-412f-4abb-8b15-a580978d6ae8.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_386c8ad0-7c22-49e9-b88a-da3c2b21c28f.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_581bc74d-03e0-4e12-91b4-a0249d830a57.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_b1f285bf-7f40-41b9-8bf5-233f71c867b1.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_66b03fd9-82cf-41ec-bc2e-461856bf9987.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_57e16a79-497e-403d-a301-5fdb321af594.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_99606ce9-9f5a-4abb-9719-414f59f53bcc.jpg']",[]
韓系可愛雛菊髮夾(2入),,"['NT$7', 'NT$10']","['一大一小爲一組', '【商品說明】', '🐷🐷多用款雛菊髮夾可當髮飾也可當別針\n繽紛色系清新色彩少女風格\n🌻🌻針織工藝質感出眾，不論是別在頭髮上\n還是別在包包上當裝飾都超好看的!🌳🌳\n超潮系列小雛菊溫馨款式登場，很適合粉嫩嫩少女搭配的髮夾喔', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_4a60a2ca-e7c7-4065-9672-8561580541f3.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_137d143c-1145-4a46-9470-7dd95b791011.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_61ea7120-d185-44e8-ac9c-b3728a3c863c.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_9e6c336c-0a05-4cca-b9f5-a55c0953cfb7.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_4ea3d7d0-05a5-4724-8a98-4312cf903109.jpg']",[]
超鋒利鋸齒萬能剪刀/支,,"['NT$45', 'NT$64']","['加厚材質，輕鬆搞定硬骨頭、刮魚鱗、開瓶器等多種功能\n滿足你不同需求，舒適的握感，使用更省力，你的廚房需要一個好幫手～', '♥️防滑舒適手柄\n手柄採用合金材質，手感厚重，開合滑順，外觀尊貴大氣\n♥️開瓶器、刮魚鱗功能\n一剪多用，還可以開啟酒瓶，刮魚鱗，再結實也擋不住它\n♥️清洗方便\n容易清洗，安全衛生', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_87abf6cd-0f6b-4e5e-8ca7-edd8a076380a.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_7db1c2b1-3b5d-4047-a517-c307810fdb42.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_4049d23c-78b1-4bc5-869c-0522964167e8.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_a4790e91-4168-4985-9713-72544fa7bcfb.jpg']",[]
手工“胖”餛飩,,"['NT$96', 'NT$137']","['\U0001faf4純手工接單才製作的“胖”餛飩✨皮薄餡多✨顆顆飽🈵，肉質選用後腿肉部位，口感鮮嫩細緻值得好好品嚐😋😍，絕對讓您一試就成主顧💖💖', '🈶隨盒附贈油蔥跟芹菜🌿，讓您料理方式多變化，不管是🔥炸餛飩、紅油炒手、餛飩湯、🍜餛飩麵......等，家裡冰箱庫存幾盒，隨時都能享受美食唷！🥰', '😁小編最常煮麵的時候加幾顆一起煮來吃，真的每顆都好大顆又飽滿，而且餡料也很扎實實在，真的是優秀的品質❗👍(讚)', '🏮傳承古早味餛飩的做法跟味道，只是讓它變“胖”了，意外的更加美味！(大吼)🤗💯', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_39bdea84-d5d4-4601-8dd4-a8bc0d34a7bf.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_5527f2e4-1946-4573-a5e5-f57aae8f4ba6.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_f64dd04c-4b50-4901-b204-21d5721c3735.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_8d49553b-e9aa-4835-9afd-dc6e242b2c62.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_72a30cf1-2288-4734-8cb1-671ec8a165f3.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_ca8ffc10-2bc6-4eb4-bca5-26ea13ef398b.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_4899c0e4-e5bf-4b17-84b7-a9d5bf95b06e.jpg']",[]
寵物電動剃毛器 貓狗電推剪/電剪 毛小孩理髮器,,"['NT$210', 'NT$300']","['🔺採用陶瓷刀頭,高強硬度,剪切力優越\n🔺低振動,低噪音設計,防止禁驚嚇寵物\n🔺充電式/直插充電器兩用\n🔺五段微調剃毛更順暢\n\n✔ 簡約外型曲線設計，使用上拿的更順手，新手也能簡單操作不怕去傷到毛小孩\n✔ R型鈍角安全刀頭不傷皮膚 強勁動力效率剃毛 震動小低噪音讓寵物可以安靜舒心\n✔ 刀頭長度可微調每檔位對應寵物毛髮長度 腳毛腳縫也可以使用喔\n✔ USB快捷充電不管是家用外出皆可使用\n✔ 刀頭可以水洗拆卸清潔會更方便 洗完擦乾要記得上潤滑油喔\n✔ 低震低噪，毛小孩不害怕，新手也能安心剃毛\n✔ 機身小巧，握感舒適', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_21f4270b-9d18-4b9e-8235-5b2f76745ed3.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_d8ab6189-0b40-4e39-9404-5f0bd8bca7be.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_6871c43a-867d-4b7e-98e4-421042891149.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_855222c8-7237-40ff-aa82-6df63e31779d.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_483dda8e-bd59-4bd4-abdd-4f6b05659564.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_57a871ef-b013-4d74-96a6-2a8e09b379e4.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_a9a220f6-32bf-4c73-9517-6ba98788b3c9.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_5d5ef13c-1be2-4a49-ade8-ddc4e271aa82.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_29233952-ffb1-4321-b7ba-3a277413470c.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_0d9d4ccd-96d1-4ede-9718-4f7d6cf8891a.jpg']",[]
日本【獅王】淨白牙膏130g/條,,"['NT$105', 'NT$150']","['🦷強化牙齒+預防蛀牙+美白牙齒，三效合一\n🦷高濃度高附著氟配方氟配方(*請不要用於6歲以下兒童。)，可有效清潔牙齒\n🦷含有分解、去除牙菌斑的「酵素」和使牙菌斑更容易去除的「TDS」\n🦷添加白釉配方，可去除牙齒黃漬，讓牙齒光滑潔白\n🦷柑橘薄荷香味', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_a3bc022d-7103-4e3e-9e57-d590c60b009c.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_b8ed2e4d-a194-4eeb-b033-458fbba1d594.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_768e8838-a006-4677-a273-e75bb0b87614.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_3f4ce691-a666-4b27-b9d1-60341e24ab2e.jpg']","['A 柑橘薄荷', 'B 清涼薄荷']"
🍑P優淨坊 蜜桃植粹織品驅螨噴霧 500ml/瓶,,"['NT$149', 'NT$213']","['💭很多人對除蟎有誤解💭因為❌曬太陽❌傳統清掃❌拍打等都不能有效解決的！', '🆘你知道塵蟎在生活中佔了90%的過敏原因素嗎？\n一上床🛏就這邊癢、那邊癢💢還夾帶著流鼻涕💦、眼睛癢😱甚至皮膚搔癢難耐抓破皮？\n🥀在生活中所使用的各種織物🧤都是塵蟎生活最好的棲息地❗️\n如果把小小過敏當作👀視而不見你知道後果會有多嚴重嗎⁉️誰說生活不能更有質感！一瓶解決所有居家環境問題！💞', '✅寶寶也能使用 好溫和👼\n✅毛孩友善成分 🐶🐱不敏感\n✅有效驅蟎 好乾淨✨\n✅無毒植萃 好安心🍃\n✅隨手即噴 好方便👍🏼\n✅殺菌抗菌 好放心❤️\n✅環境芬芳 好清新🌷\n✅效果持續1.5個月💫', '🌿只有徹底清除塵蟎，才能最大程度降低空氣品質和家居環境給皮膚帶來的不良影響喔！🌿', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_62207045-c3ec-44cb-af36-4f4bf27a5692.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_571ed122-8bf9-4098-85cb-64df1fe7d975.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_07eaebd2-f507-4005-90e5-c32ad54b3a1f.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_eb2755e6-92e1-404e-84b7-b0899a85d7bd.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_a7cad336-a8e4-4922-a401-2927824abb32.jpg']",[]
即食黑糖珍珠粉圓70g×5包（一份就是5包）,,"['NT$99', 'NT$141']","['想珍珠奶茶，不用出門買！\n自己做也好喝！台灣波霸珍珠黑糖粉圓\n簡單即食，隨時都能輕鬆享用！🥤🥤', '獨立包裝分量剛好，獨家調製配方黃金比例\n費時熬煮，口感Ｑ彈有嚼勁😻\n搭配奶茶，滋味更是濃醇香！', '超Q彈有咬勁幸福滋味🥰\n冷熱皆宜吃了欲罷不能!\n選用優質樹薯澱粉打造Q彈口感', '蜜漬燉煮，最經典的黑糖風味\n每一口都包覆著濃郁焦香味\n不添加糖精及防腐劑，美味又放心💞', '食用方法：\n1️⃣拿出珍珠即食包\n2️⃣不要拆包裝放入容器 加入飲水機熱水淹過\n3️⃣計時約4-5分鐘 就可以取出\n4️⃣最後拆開包裝倒入杯子 加鮮奶完成\n⚠️不要再加任何糖 最好喝的比例為：鮮奶200-250cc+黑糖珍珠一包+些許冰塊👌', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_4f4d49f6-2723-40d6-a30f-8810909972bc.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_f6ff5953-e777-4bcd-94e5-9bafdef666d5.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_e23a3b7f-0f03-43c6-8ccd-691038ba6f5f.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_427b0694-c5c3-4431-9aad-3b2bece304d7.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_03ab2af4-eca5-4cd2-8041-3485660a48d4.jpg']",[]
寵物伸縮牽引繩,,"['NT$65~NT$95', 'NT$65', 'NT$95']","['防拉斷伸縮流暢，遛狗神器不卡繩\n加粗鍍鉻合金掛扣、舒適手柄\n一鍵製動、輕鬆上手、寵物開心', '* 遛狗神器、自動牽引\n* 自動伸縮、寵物無束\n* 人體工學、好拿好握\n* 弧形手柄、輕鬆掌握\n* 分離按鈕、一鍵按壓\n* 金屬扣環、尼龍線材\n* 中小型犬、出門必備\n  \n✨ 3米款適合10KG內的狗狗使用\n✨ 5米款適合20KG內的狗狗使用\n✨ 燈山保險繩防斷滌綸材質：經過100公斤爆沖實測\n✨ 扁形繩子，防止割傷愛寵和主人\n✨ 一鍵制動，讓你秒懂，老人小孩簡單易懂，一秒上手\n✨ 前按一鍵鎖死，後按自由伸縮鍵', '產品特色：\n＊一鍵操作改變繩子的長短使用方便\n＊可自由伸縮5M給狗狗足夠的範圍\n＊人體學把手設計使用更舒適\n＊ㄧ鍵式控制按鈕，收緊繩索簡單方便', '📝 使用注意事項📝\n1）在牽狗器沒有牽引愛犬的狀態下，伸縮帶急速回縮時前端的金屬扣有可能會反彈到人體，容易對人造成傷害\n因此回收伸縮帶時要注意放慢速度，並用手一邊握住外端的繩索一邊收縮\n2）使用前請檢査繩帶，不要使伸縮帶接觸刃器或讓愛犬咬嚼以免斷裂\n3）隨愛犬散步時，在有人或車的地方要注意將繩帶鎖定到安全長度，以免意外。\n4）注意不要使繩帶纏繞人脚或愛犬，繩帶打結時要及時松解\n5）存放在幼兒接觸不到的地方\n6）請勿於使用牽繩時粗魯、猛烈的拉扯，以免造成狗狗傷害和抗拒，且長期拉扯下可能會對寵物頸部造成不良影響。', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_26cf57ca-03a2-44bd-b802-9d373be6f695.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_0b83a398-a6a0-491a-bdc8-f40c24bcbef5.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_e609eb40-a76e-4922-8254-0ead745f282c.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_b0b1ebe1-f323-4548-ade5-6ad2f8e72a9a.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_42328678-70d4-4755-a4c6-3e3f661f216c.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_b02d271e-c345-477f-acf3-fb5993bd4845.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_406f00d5-f1d3-4879-afb1-8bea703d2bf4.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_436f4144-c788-4209-b36b-54ae35d4747b.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_34563b99-b1d4-42a4-bb7e-464d4ef34198.jpg']","['大(5米)', '小(3米)']"
台灣製廚房水槽濾網超值 300入/ 組,,"['NT$99', 'NT$141']","['是不是也覺得非常超值呢？！\n水槽網常常讓人頭疼\n因為非常難以清理乾淨\n這組水槽濾水網可以幫忙解決的細小食物碎渣', '套上它，殘渣不易流入水管中\n比較不會造成水管阻塞', '更能保持流理台排水口的清潔\n免除清洗金屬濾杯的麻煩', '＊濾水網狀設計，有效隔離汙垢，丟棄時不易儲存髒水、垃圾不增重', '＊網子具彈性，可伸縮、拉長、變形，使用便利、抑制蚊蟲蟑螂螞蟻孳生，並有效維持水管暢通', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_76a38b8a-e9aa-4445-8799-b56498aeca4d.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_ebb97ffa-528a-4cb8-9c0b-4edc838ea1c3.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_82248bf4-04be-4283-b176-f70dc60ee80c.jpg']",[]
乾爽生活珪藻土吸水墊,,"['NT$29', 'NT$41']","['洗好的碗盤、杯子弄得檯面濕漉漉的\n乾爽生活珪藻土吸水墊\n快速吸水，典雅風格\n不只方便打理，更是居家餐桌最美裝飾', '緊貼桌面，不易翹邊捲邊\n放置不易滑動移位', '光滑切邊\n無毛邊、不脫線\n視覺更美觀', '洗好的器具放置在吸水墊\n不怕桌面被弄濕\n好清潔整理\n輕鬆解決家務煩惱', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_eac8e7e3-7e77-4115-86f4-0392b985129c.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_c1f05f1c-47f4-43cc-b99e-306fc4cc6707.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_b1ecde85-466a-4e3a-8948-374c5656bc90.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_2c435a11-efb5-4045-a22f-6a462989052c.jpg']",[]
格紋輕巧萬向輪加固圓矮凳,,"['NT$199', 'NT$284']","['幫狗洗澡、幫花澆水、穿鞋子\n彎腰蹲下太辛苦', '格紋輕巧萬向輪加固圓矮凳\n高回彈海綿\n加厚海綿回彈性強且透氣\n坐感柔軟舒適', '嚴選PU皮\n觸柔軟細膩，親膚無氣味\n坐得更舒適', '360度萬向靜音滑輪\n不傷地板，移動順滑\n穩固結實耐用', '小巧矮凳靈活移動\n試穿鞋子、玄關換鞋、美縫作業\n居家使用、美甲店、按摩護理', '哪裡需要移動到哪，解決下蹲腳麻煩惱\n帶你體驗舒適居家生活', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_aca4aab1-e723-492e-b2cb-ae39cc9154bd.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_56b36943-f7ae-4627-8ad7-1a7b0f417843.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_4fb5ea73-984f-4d21-ae67-63cd70dad71f.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_2704b0ad-7adc-43e4-ab70-d05c64ddf30a.jpg']",[]
多用途萬用小蘇打粉600g/包,,"['NT$39', 'NT$56']","['媽媽們的超級好幫手 小蘇打粉來嘍～\n有用小蘇打粉的媽媽都知道\n流過臭汗的衣物(衣服)~用小蘇打粉加水泡一下 洗完衣服上的臭酸味馬上去除～夏天必備~~', '非常的實用以外，純度高好用\n天然便宜又量多，超實在的啦👍', '✅A.食品級小蘇打粉\n純天然的物質\n無毒性可自然分解\n具有去汙潔白效果\n是有效但溫和的清潔劑\n能替代使用刺鼻化學品的選擇\n適合用在食物、寵物、小孩的四周\n效果好不傷害肌膚，對人體無害', '清洗餐具：灑上小蘇打粉清洗\n去茶垢咖啡漬：用海綿直接沾洗\n清洗蔬果：加入一匙小蘇打粉攪拌，洗滌蔬果表面或浸泡2-3分鐘\n減少臭味：灑些小蘇打粉在垃圾上即可\n去除爐具髒污：用菜瓜布沾小蘇打刷洗或浸泡置後刷洗\n延長花期：加小蘇打粉至花瓶可使水質不易腐壞，延長花開壽命\n清除梳子油污：將梳子砲小蘇打水後，再沖洗清潔', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_552c62ff-1f6a-4659-ae1c-39d8dd2e187e.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_d84e8607-fd64-418f-8c67-72d96c602fd4.jpg', '', '[圖片] https://cdn.cybassets.com/s/files/27489/ckeditor/pictures/content_cc80c7c4-d974-40d0-899f-accc2a26b210.jpg']",[]
